pulp_to_mixing_tank23,flow_after_machine_chest21,level_condensate_bucket1_valve_position,steam_group3_pressure,steam_group4under_pressure,pressure_yankee_cylinder,steam_group5under_pressure,steam_pressure5_over,pressure_condensate_bucket5,production_paper_machine2,dry_production_vira,steamflow
167.89,2781.5,34.235,214,239.41,239.39,238.83,239.1,65,11.056,153.36,19.195
166.46,2763.6,35.797,215.51,240.02,239.84,240.28,240.16,65.125,10.958,153,19.185
166.16,2747.6,36.397,218.75,244.71,243.78,244.53,245.14,69.25,11.04,151.98,19.199
165.83,2743.4,38.344,222.08,246.4,245.6,246.3,246.3,73,11.002,151.95,19.251
165.01,2698.3,26.827,178.2,203.21,203.38,202.59,202.44,29.147,10.82,148.5,18.81
163.31,2710.3,28.014,184.41,210.3,209.68,210.35,210.4,37.625,10.821,148.39,18.346
164.04,2711.8,34.538,205.22,230.16,229.73,230.34,230.79,55,10.821,149.29,19.382
166.57,2716.3,32.387,209.38,234.6,234.28,234.8,234.74,59.375,10.823,151.29,18.932
163.35,2716.3,31.051,198.14,222.56,223.54,223.37,223.47,49.875,10.823,148.23,18.591
164.05,2722.2,31.051,197.89,222.44,222.99,222.5,222.52,50.25,10.889,149.04,18.705
163.22,2708.1,30.944,201.03,225.19,225.13,225.75,225.21,50.625,10.777,149.13,19.257
166.57,2754.6,32.4,214.52,239.37,239.35,238.49,238.78,65.125,11.058,151.66,19.388
165.55,2746.3,33.331,219.08,244.11,244.24,244.26,243.93,69.25,11.067,151.89,19.395
165.58,2734.1,34.944,221.97,244.11,247.39,244.57,243.93,74.125,11.004,153.07,19.513
167.61,2783.4,33.754,219.54,243.89,243.57,244.57,243.81,70.125,11.098,152.78,19.595
159.59,2644.3,27.374,192.67,218.66,218.14,218.79,218.68,45.5,10.601,146.35,18.477
156.86,2607,26.949,182.92,208.43,208.2,207.98,208.07,33.625,10.324,141.64,18.199
155.14,2564.7,26.884,179.5,203.22,204.26,203.93,203.65,33,10.309,140.32,18.066
154.53,2564.7,27.298,173.97,199.31,198.27,199.15,198.66,27.167,10.237,139.58,17.956
154.68,2565.4,39.071,184.07,209.53,209.25,209.89,209.67,46.375,10.184,140.76,17.249
154.68,2579,34.828,202.08,227.8,227.48,227.59,227.38,59.375,10.177,141.21,17.669
154.55,2557.7,34.289,203.72,229.95,229.47,229.59,229.51,59.375,10.129,141.94,18.04
188.38,3117,35.622,209.14,235.09,234.39,234.9,234.84,59.25,11.389,172.17,18.163
192.05,3205,35.622,208.31,233.11,233.3,233.57,232.97,59.625,11.576,173.33,19.027
192.05,3197.3,34.076,201.74,226.99,226.65,227.17,227.21,51.375,11.622,174.28,18.831
192,3188.7,28.967,194.07,219.09,218.82,219.04,218.74,42.875,11.634,173.95,18.604
154.88,2561.8,44.532,218.25,242.51,243.21,242.61,243.04,93.625,10.316,138.65,18.168
154.9,2567,42.421,225.11,250.12,250.01,250.27,250.37,93.75,10.422,138.09,18.204
154.9,2557.9,38.209,209.61,235.23,234.63,235.23,235,62.75,10.394,138.55,17.946
155.39,2557.7,31.74,210.62,235.74,235.33,235.84,235.68,59,10.36,138.89,17.916
155.55,2576.3,29.795,208.98,234.26,234.24,234.36,234.33,59.25,10.387,139.26,17.983
146.57,2424.7,30.698,166.13,191.23,190.81,191.52,190.58,37.389,9.9168,129.75,14.586
140.79,2313.9,31.024,176.24,201.17,201.27,201.51,202.01,45.25,9.7131,123.47,16.48
141.74,2337.1,33.132,178.66,204.18,204.12,204.17,204,48.578,9.6844,122.85,16.659
139.95,2319.4,32.973,178.39,203.44,203.69,204.14,204.29,46.75,9.768,122.81,16.444
140.56,2316.2,28.446,180.82,206.99,206.05,206.63,206.84,53.501,9.7886,123.57,16.505
140.53,2306.2,30.286,180.82,206.4,206.05,206.53,206.82,50.875,9.6432,123.57,16.636
140.53,2330.1,31.85,180.67,205.2,207.23,206.08,205.82,48.625,9.7622,123.57,16.609
140.56,2324.4,31.314,182.34,205.2,207.3,208.24,207.6,48.625,9.7142,124.26,16.485
140.56,2331.5,32.308,181.09,205.1,207.27,205.58,207.31,52.375,9.7074,124.26,16.791
140.33,2319.2,30.875,181.57,207.43,207.27,207.51,207.31,52.5,9.7436,124.27,16.779
140.22,2308.3,31.188,175.69,201.65,200.77,201.2,201.31,45.979,9.7357,123.13,15.951
140.16,2309.5,29.578,177.55,202.38,202.41,202.38,202.35,45.375,9.7538,122.8,16.44
140.35,2320.7,30.656,177.69,202.9,203.12,202.95,203.58,45.875,9.783,122.98,16.668
140.46,2314.7,30.555,175.93,200.94,201.01,200.84,200.87,44.5,9.7453,122.89,16.561
139.94,2310.5,31.851,180.13,205.49,201.01,204.72,204.8,44.5,9.7214,122.47,16.561
139.8,2312.9,29.615,177.89,202.07,200.97,202.67,202.04,44.25,9.729,122.09,16.557
141.24,2328.1,30.988,177.65,202.72,203.03,203.08,203.15,48.25,9.729,122.17,16.563
140.97,2343.8,27.52,157.38,181.91,182.01,181.95,181.83,29.625,9.6435,128.91,16.557
142.9,2355.6,27.755,167.61,192.39,192.51,193.05,192.02,38.375,9.7624,127.73,16.557
143.61,2371.4,29.194,169.27,194.74,194.16,194.7,194.77,37.875,9.7204,128.1,16.355
141.98,2343.3,30.082,174.55,200.51,200.66,200.38,200.82,46,9.7168,128.58,16.663
138.82,2299.5,29.824,173.63,198.3,198.17,198.7,197.55,45.875,9.7168,127.98,16.645
138.91,2302.6,26.907,165.24,190.52,189.88,190.65,190.19,33.625,9.7107,127.25,16.166
138.91,2311.5,26.907,167.76,192.23,192.49,193.14,192.55,34.375,9.7054,126.45,16.348
138.95,2307.9,26.768,170.74,195.05,195.12,194.73,195.06,38.875,9.7527,126.18,16.308
139.43,2293.8,27.914,169.24,194.79,194.63,194.68,194.67,39.5,9.7276,125.17,16.16
139.43,2295.9,30.084,176.54,202,203.13,202.93,202.57,47.166,9.7182,125.14,17.049
139.16,2302.2,34.466,186.53,212.04,210.51,210.74,211.13,55.75,9.7545,125.14,17.099
139.15,2301.5,39.1,199.56,225.97,226.32,225.89,224.61,68.125,9.6824,125.67,17.679
139.15,2301.5,27.382,157.06,182.21,181.92,181.92,182.4,26.625,9.7287,124.28,16.215
139.64,2297,27.51,166.88,183.17,191.68,183.27,183.48,35.5,9.7528,124.49,16.177
138.12,2294.5,27.951,158.72,183.17,183.64,183.27,183.48,29,9.7078,124.63,15.441
137.52,2294.5,29.31,172.41,197.56,197.64,197.65,197.45,41.5,9.6504,124.69,16.32
138.51,2295.9,30.701,171.37,197.06,197.22,196.71,196.89,41.812,9.6504,124.61,16.297
138.73,2300.9,32.07,174.47,199.74,199.74,199.34,199.45,41.75,9.6465,124.65,16.398
139.24,2295,29.071,172.68,198.31,198.4,198.13,198.65,40.875,9.6618,123.79,16.12
139.92,2290.9,28.462,172.7,198.63,198.75,198.4,198.98,40.5,9.6114,124.37,16.579
140.18,2299.8,33.387,172.7,197.81,197.5,198.6,198.18,40.625,9.6334,124.65,16.459
139.16,2275.3,30.283,171.04,195.91,197.5,195.85,195.75,40.875,9.6719,124.19,16.459
137.66,2280.9,28.225,172.11,197.44,197.65,196.54,197.06,40.875,9.552,124.52,16.465
176.61,2921.4,31.676,229.24,255.25,254.67,255.14,254.35,79.343,11.264,163.85,18.885
178.27,2946.2,31.676,202.73,227.41,227.87,227.23,227.48,53.25,11.333,164.73,17.921
178.24,2968.1,31.785,201.29,226.39,226.28,226.1,226.41,50.367,11.393,165.21,17.951
180.68,2997.8,33.04,201.34,225.74,225.61,225.79,225.83,48.75,11.467,165.64,17.978
182.9,3039.1,32.37,203.26,228.55,228.56,228.61,228.43,52.5,11.59,168.14,18.226
185.14,3071.7,34.546,208.02,233.5,232.63,232.9,233.19,55.75,11.703,170.2,18.353
197.43,3279.2,42.161,223.27,249.18,248.19,248.68,248.62,71.875,11.724,182.19,18.603
196.32,3273.9,42.19,225.07,250.14,250.14,250.15,250.06,73.125,11.908,182.12,18.741
195.39,3244.2,43.762,230.59,255.88,255.67,255.67,255.74,80.5,11.908,182.28,18.859
195.37,3237.7,42.839,229.58,254.58,254.85,254.52,254.48,79.242,11.901,182.39,18.503
195.6,3265.8,42.341,227.92,252.63,253.04,252.6,253.13,78.25,11.865,181.28,18.781
196.09,3317.8,42.572,225.91,251.58,251.63,251.86,251.4,74.25,11.628,185.01,18.082
196.09,3251.7,42.572,222.32,247.81,247.47,247.34,247.4,71.5,11.242,180.29,17.575
197.11,3274.4,38.748,215.53,240.25,239.85,240.3,240,66.875,11.329,181.5,17.652
197.19,3258.4,37.164,208.26,233.96,233.44,233.92,233.96,59.275,11.35,181.13,17.545
194.08,3228.7,50.887,200.21,225.65,226.34,226.01,226.05,90.25,11.295,183.26,17.482
196.67,3250.6,53.231,203.34,228.11,227.57,228,227.88,90.125,11.382,181.46,17.829
205.42,3396.3,58.554,241.26,266.74,266.83,266.95,267.59,93.5,11.371,190.47,17.812
205.42,3456,45.044,232.74,257.3,257.38,257.26,256.95,94.625,11.372,186.43,17.812
205.34,3456,54.463,227.13,251.94,251.5,251.82,251.73,95.25,11.327,187.39,17.846
208.02,3456,47.283,217.01,241.69,242.07,241.58,242.03,91.875,11.659,192.27,17.834
206.61,3444.1,43.254,216.47,242.75,242,242.5,242,91.625,11.659,192.34,18.18
210.15,3480.3,44.305,218.12,242.59,242.4,242.61,243.05,92.625,11.663,192.34,18.013
170.28,2824.1,47.398,222.11,246.91,246.92,246.6,246.85,93.5,11.686,153.68,17.496
172.5,2858.7,53.106,228.73,254.31,254.29,253.96,254.25,94,11.707,155.14,17.831
171.62,2843.1,46.151,216.52,241.22,241.8,241.05,241.38,93.625,11.674,154.03,17.553
173.05,2879.7,45.774,214.77,239.82,238.98,239.76,239.65,93.875,11.68,154.09,17.538
173.49,2875.7,45.72,214.82,239.79,239.57,239.48,239.35,93.875,11.657,154.27,17.538
174.27,2887.9,45.72,219.5,244.18,243.95,244.23,244.4,94.25,11.76,155.84,17.479
207.86,3443.5,42.018,199.03,223.85,224.07,223.62,223.56,94.25,11.612,195.37,17.337
207.77,3456.9,52.132,210.35,235.4,234.91,235.44,234.53,94.5,11.711,194.24,17.836
206.56,3449.4,50.008,218.31,243.43,243.24,243.26,243.46,94.5,11.706,192.99,18.585
209.4,3483.1,50.805,222.61,246.9,247.7,247.37,247.47,94.75,11.642,192.95,18.571
208.41,3481.7,51.644,214.94,239.56,239.99,239.69,239.58,93.625,11.673,194.06,18.265
209.01,3481.7,57.327,212.54,237.69,237.99,237.87,237.6,93.625,11.665,194.89,18.332
209.01,3482.5,49.602,220.43,245.87,245.58,246,245.94,93.625,11.652,194.95,18.371
208.98,3482.5,45.3,209.97,235.65,234.96,235.48,235.56,93.75,11.753,194.95,18.058
209.82,3481.5,48.523,210.83,235.51,236.18,235.78,236.28,93.125,11.766,193.19,17.631
210.1,3483.5,47.357,213.11,237.91,237.99,237.98,237.57,93.125,11.763,192.71,17.869
210.1,3483.5,56.512,229.19,254.17,254.16,254.09,254.4,93.125,11.763,196.29,19.138
209.37,3480,56.834,240.83,265.28,264.75,264.93,264.6,93.625,11.775,194.75,19.31
209.87,3486.8,56.055,234.13,258.39,258.41,258.01,257.82,93.375,11.745,194.54,19.498
201.21,3344.6,56.121,201.7,226.94,227.04,226.13,222.73,92,11.842,188.71,17.781
203.06,3382.3,49.118,218.21,242.63,242.72,242.51,242.35,92.5,11.842,189.47,19.127
203.72,3387.7,45.27,209.05,235.15,242.02,241.62,241.61,92.625,11.84,187.41,18.647
204.93,3387.7,47.243,216.13,241.45,242.02,241.62,241.61,92.375,11.908,186.72,18.783
204.65,3384.8,47.304,213.04,238,237.62,237.53,237.52,92.375,11.904,186.96,18.985
203.75,3378.9,48.254,212.38,237.17,236.89,236.97,236.81,92.375,11.829,187.74,18.92
203.05,3378.8,49.943,214.26,238.84,238.87,238.98,239.03,91.5,11.848,187.48,18.571
204.15,3390.2,53.332,224.36,249.96,249.5,250.2,250.33,94.534,11.848,187.19,19.213
201.58,3338,48.93,231.25,256.31,256.46,256.34,256.59,92.375,11.807,187.15,19.238
193.6,3211.7,45.925,198.88,223.23,224.21,223.59,223.8,92.375,11.358,178.09,18.104
194.61,3236.4,47.608,210.71,235.77,234.48,235.8,235.28,92.375,11.362,178.21,18.351
195.86,3248.6,53.058,213.34,238.31,237.55,238.13,238.09,92.25,11.39,177.31,18.395
195.63,3248.1,43.874,202.74,227.14,227.09,226.81,227.17,92.75,11.374,176.71,18.181
195.77,3248.1,37.167,202.76,227.68,228.5,227.87,228.51,77.125,11.332,176.58,17.673
195.74,3247,45.602,212.77,237.41,237.87,237.16,237.16,85.125,11.67,179,18.404
204.57,3376.3,43.939,216.33,241.24,241.82,242.59,241.78,89.625,12.193,190.71,19.05
205.72,3409.2,46.886,223.45,248.1,247.9,248.3,248.1,93,12.225,191.24,19.439
206.03,3413.6,50.997,225.51,250.59,250.34,250.7,250.59,92.875,12.255,192.1,19.625
207.82,3461.7,48.018,233.42,258.56,258.66,258.79,258.84,93.125,12.209,195.22,19.484
206.66,3446.4,47.252,227.79,252.75,253.31,253.01,253.23,93.125,12.265,192.65,19.192
206.38,3429.9,46.542,222.44,247.17,247.67,247.14,247.28,93.75,12.248,193.26,19.222
206.54,3418.2,47.53,218.64,243.92,243.95,244.24,244.57,89.75,12.246,193.24,18.677
207.23,3436.4,40.405,214.84,239.61,240.05,239.3,238.81,89.75,12.246,193.24,19.054
206.24,3422.3,40.42,217.11,242.64,242.47,242.05,242.38,90,12.232,191.88,18.527
205.54,3409,40.42,220.64,245.76,245.7,245.76,246.36,93.875,12.264,186.67,18.654
205.5,3397,44.786,229.21,253.4,253.63,253.69,253.99,93.5,12.302,187.2,19.656
205.5,3401.8,45.173,236.78,262.25,261.65,261.74,261.55,94.875,12.287,186.86,19.438
204.07,3385.3,47.979,236.74,261.36,261.67,261.22,260.96,97.368,12.238,187.01,19.214
193.31,3207.9,47.878,214.41,239.25,238.51,238.97,238.76,87.625,11.797,179.91,18.936
194.83,3217.7,50.979,215.68,240.38,240.41,240.45,240.46,88.5,11.827,179.1,19.361
195.71,3251.1,52.221,218.66,243.98,244.24,244.02,243.88,92,11.731,176.61,19.391
196.2,3265.1,50.416,217.54,243.75,242.5,243.26,243.47,91.875,11.613,179.78,19.172
198.4,3296.2,45.203,207.14,232.86,231.93,232.96,233.12,80.125,11.76,179.7,18.517
195.3,3233.4,43.72,209.71,233.88,234.62,234.1,233.92,81,11.883,181.01,18.946
195.32,3238.6,49.875,213.44,238.37,239.06,238.79,238.74,85,11.895,183.19,19.013
195.98,3247.1,39.823,204.84,229.95,229.83,229.96,229.94,77.375,11.831,182.28,18.646
197.99,3250.5,37.867,203.21,229.26,228.4,228.75,228.77,78,11.916,182.28,18.78
196.54,3250.5,44.144,207.95,232.66,232.76,232.53,232.36,84,11.936,181.98,18.007
194.72,3227.5,46.025,204.96,230.17,229.49,230.07,229.87,76,11.891,180.67,19.117
200.34,3302.5,40.698,204.47,228.99,229.61,229.16,228.97,76.375,11.819,174.26,19.023
201.63,3355.4,40.698,211.32,235.33,236,235.8,235.7,77.151,11.819,176.57,19.555
193.61,3186,38.938,200.49,224.33,224.81,225.13,224.77,77.151,11.812,179.37,19.385
192.52,3179.7,38.733,197.3,223.36,222.03,222.54,222.23,71.5,11.945,179.58,19.138
192.52,3188,38.733,198.1,222.6,222.49,222.54,222.52,71.875,11.882,180.13,18.931
192.22,3188,42.018,202.51,228.03,227.56,228.07,228.4,77.895,11.913,178.69,19.061
191.08,3153.6,42.549,207.13,231.69,231.53,231.46,231.45,80.246,11.952,177.26,19.342
189.77,3151.5,46.157,207.38,232.49,233.42,232.5,232,79.875,11.92,177.85,19.316
192.48,3187.4,46.27,205.62,230.96,230.71,230.73,231.07,78.75,11.942,178.58,19.008
194.66,3210.9,46.27,221.04,245.81,245.72,245.72,246.15,92.125,11.882,179.56,19.251
186.3,3084.6,45.783,221.04,235.07,235.45,235.04,235.25,91.907,11.626,172.87,18.418
184.18,3055.8,53.522,222.26,248.06,248.42,248.73,248.72,91.907,11.473,170.54,19.597
182.43,3026.8,53.28,219.55,245.38,244.5,244.78,244.72,93.5,11.475,169.56,19.343
183.87,3036.6,54.781,219.71,244.68,245.26,244.77,244.73,89.663,11.524,169.82,19.155
184.59,3045.6,35.775,194.8,219.05,219.75,219.33,218.62,77.25,11.564,169.97,18.131
174.3,2878.3,35.457,191.98,217.03,216.95,217.29,216.43,73.375,11.052,161.08,18.131
175.47,2909.6,35.457,191.98,217.03,216.95,217.29,216.43,73.375,11.112,163.92,18.397
177.27,2932.3,39.058,195.23,219.86,218.74,220,219.76,77.375,11.105,161.66,18.677
175.83,2935,40.23,195.64,220.65,220.13,220.08,219.73,77.073,11.103,162.27,18.562
176.8,2910.8,40.22,199.73,225.12,225.12,224.85,225.22,81.639,11.103,161.35,19.15
175.04,2902.1,40.011,197.14,222.2,222.33,222.22,222.25,78.511,11.104,161.93,18.659
169.22,2805.5,38.788,196.55,221.43,221.49,221.46,222.25,77.794,11.09,154.63,18.596
164.59,2726,42.518,198.24,222.93,223.24,222.8,222.36,78.125,11.111,151.39,18.711
164.98,2721.5,40.331,197.42,223.47,222.83,223.22,223.55,81.25,11.116,151.34,18.468
164.42,2721.3,40.346,200.46,225.99,225.75,226.04,225.89,81.75,11.047,150.72,18.519
164.47,2702.8,44.216,204.79,229.34,229.72,229.39,229.8,85.845,11.074,151.61,18.742
161.7,2707.4,38.545,199.18,224.54,223.87,224.39,224.34,78.625,11.071,151.03,18.657
162.22,2699.5,40.564,198.26,224.13,223.22,223.66,223.68,79,11.067,151.25,18.469
162.99,2705.3,39.553,198.28,222.97,222.96,223.15,223.34,79.25,11.133,150.71,18.376
166.97,2753.8,40.404,202.13,226.53,226.6,227.05,226.82,83.125,11.052,155.77,18.633
170.14,2800.3,41.377,200.97,225.41,225.82,225.09,225.6,84,11.11,156.87,18.464
166.15,2731.2,38.41,198.03,222.06,222.79,222.12,222.12,80.75,11.109,153.46,18.337
163.8,2715.9,37.016,197.84,223.03,223.08,223.16,223.56,78.51,11.081,151.06,18.604
166.93,2752.2,37.693,198.08,222.82,223.5,223.4,223.32,77.625,11.122,154.95,18.59
168.28,2794,38.357,194.06,219,218,218.74,219.08,74.145,11.123,156.81,18.516
168.59,2791.9,38.203,192.17,217.76,217.95,217.75,217.75,72.641,11.144,157.33,18.516
165.58,2739.3,38.203,191.41,216.36,215.68,215.7,216.17,72,11.1,153.1,18.221
164.89,2715.4,37.767,194.83,220.1,219.74,220.05,220.23,74.25,11.068,153.96,18.465
162.76,2682.3,40.907,195.05,220.32,219.94,220.24,220.82,78.375,11.112,151.73,17.833
160.69,2653.5,39.692,195.64,221,221.29,220.63,220.64,77.75,11.114,149.13,18.276
160.63,2627.6,38.898,198.47,224.01,223.64,223.99,223.54,78.125,11.114,148.28,18.286
166.04,2732.8,40.244,199.02,223.65,224.34,224.05,224.6,83,11.159,152.57,18.286
164.94,2727.1,41.839,201.42,226.05,226.84,226.16,226.44,80.5,11.038,153.92,18.35
167,2752.5,40.525,199.85,225.91,224.97,225.72,225.71,81.715,11.111,155.09,18.35
167.09,2760.8,42.329,206.89,231.68,232.17,231.91,231.9,90,11.139,154.94,18.638
167.24,2766.8,41.191,205.29,231.29,230.47,231.13,231.38,87.839,11.071,154.66,18.496
167.04,2756.6,26.81,134.64,159.82,159.66,160.18,160.17,47.625,10.774,154.32,16.758
171.33,2813.1,29.888,142.5,167.17,167.19,166.99,166.91,52,10.977,158.32,17.432
170.1,2809,32.858,142.5,167.42,167.68,167.06,166.83,52,10.936,157.58,17.432
166.09,2744.4,31.964,142.51,167.58,167.28,167.39,167.14,52,11.014,154.54,17.41
171.79,2835.4,35.391,171.72,197.17,196.43,197.35,196.91,84.007,11.014,159.41,18.141
179.84,2956.1,38.811,167.97,193.46,192.66,192.76,192.75,78.625,11.021,166.53,18.26
180.16,2956.1,40.941,167.24,192.25,191.17,191.67,191.74,79.25,11.165,167.64,18.47
179.39,2955.8,40.634,176.08,200.97,200.69,200.93,200.32,84.125,11.085,165.61,18.639
176.55,2915.9,37.109,164.46,200.97,200.69,200.93,200.32,75.384,11.1,164.01,17.904
176.68,2923.6,36.915,161.16,201.78,201.54,201.59,201.5,76.172,11.11,163.95,18.861
177.64,2908.9,41.896,181.59,205.83,206.1,206.3,205.91,82,11.082,163.45,18.538
175.06,2890,42.8,186.41,210.95,212.11,211.53,211.71,82,11.055,161.8,17.868
174.99,2875.9,36.521,189.33,215.71,214.52,215.33,214.56,88.125,11.055,161.84,18.065
170.11,2794.9,41.803,198.07,223.32,222.52,222.88,223.33,88.125,10.997,157.28,18.388
173.91,2837.6,41.156,206.36,230.16,229.78,231.74,230.64,92.25,10.988,159.11,18.442
163.44,2690.3,36.178,206.36,230.16,229.78,231.74,230.64,53.66,10.594,150.82,13.589
158.05,2586.9,45.136,167.25,186.58,187.64,186.93,188.46,68.875,10.35,146.04,17.574
152.99,2512.7,45.136,212.48,232.8,232.68,232.92,233.24,68.875,9.9977,140.35,14.463
151.26,2483.2,45.602,219.75,239.07,238.44,240.17,239.16,74.625,9.7027,139.09,16.065
150.88,2483,39.513,227.35,246.51,239.51,240.28,240.19,75.125,9.7007,140.59,16.396
150.8,2480,35.707,221.09,240.59,239.51,240.28,240.19,75.125,9.7319,139.48,16.519
150.3,2472.2,37.024,207.8,227.45,227.59,227.54,227.96,63.5,9.7384,138.55,15.861
145.47,2385.2,40.057,212.47,232.13,232.54,231.67,232.15,67.875,9.7926,133.54,15.871
143.24,2355.2,37.667,211.95,232.57,232.22,231.33,232.87,68.875,9.7728,131.78,15.871
143.9,2360.4,37.323,223.12,243.03,242.19,244.33,243.09,76.994,9.7032,131.91,15.925
144.53,2375.3,39.075,219.96,241.34,240.27,241.02,241.33,75.625,9.7357,131.01,16.034
144.12,2369.7,39.001,220.95,241.14,240.22,241.2,240.28,76.57,9.7829,130.8,16.107
143.11,2359.5,35.214,217.23,237.03,237.54,236.82,237.23,71.25,9.7574,130.82,16.331
142.53,2341,36.615,228.55,247.75,247.81,247.65,247.42,82.367,9.7412,130.75,16.3
146.78,2416.2,47.322,228.82,250.09,249.35,249.45,249.29,84.962,9.7891,135.88,16.237
146.11,2396.3,41.281,232.15,251.65,251.84,250.91,251.69,87.692,9.7586,133.97,16.133
145.7,2393,40.775,231.84,251.76,252.48,251.57,251.77,85.5,9.7687,134.41,16.102
144.25,2373.5,39.421,232.22,252.07,251.48,251.39,250.97,85.125,9.796,133.3,16.114
147.53,2421.7,37.405,215.87,235.69,236.55,236.89,236.08,71.294,9.7342,135.7,16.114
147.09,2415.6,41.878,215.62,235.78,235.65,235.91,235.89,71.75,9.7508,135.87,16.118
147.15,2417.5,39.027,228.05,247.15,247.08,247.05,247.31,81.5,9.764,136.08,16.261
148.82,2431,44.223,221.24,240.28,240.49,240.32,240.03,75.197,9.7047,136.99,16.17
148.43,2439.1,41.646,220.86,241.07,240.82,240.62,240.89,77.625,9.7751,137.32,15.853
147.59,2426.1,40.322,214.25,234.26,233.85,234.78,234.1,68.418,9.7538,136.78,15.83
147.68,2428.6,37.801,215.03,235.34,234.73,235.13,235.32,70.375,9.7406,136.84,16.12
147.53,2426.6,37.801,225.35,244.31,245.3,245.01,244.7,80.25,9.7464,136.76,16.259
143.01,2344.7,37.694,222.21,241.96,241.77,241.32,241.95,76.875,9.7687,132.66,15.835
142.73,2349.2,32.306,205.78,225.15,225.32,225.11,225.07,61.75,9.7299,129.9,15.983
143.09,2355.1,36.406,205.04,224.67,224.54,224.51,224.48,61.375,9.7416,129.9,15.983
142.5,2355.6,33.107,206.2,226.84,227.02,226.05,226.72,62.463,9.7416,129.9,15.98
142.24,2350,32.816,206.97,227.49,227.26,227.52,227.06,62.5,9.7687,129.94,16.174
142.18,2351.5,35.273,209.21,229.07,229.47,228.79,229.01,63.75,9.8034,129.69,16.348
142.99,2352.6,36.572,208.57,230.25,229.73,229.7,230.16,66.25,9.7176,131.83,16.575
145.72,2390.8,33.012,201.8,221.55,221.98,221.83,221.78,58,9.7631,134.46,15.899
145.64,2379.3,33.012,198.43,218.24,216.82,219.08,217.51,53.722,9.8423,133.23,15.889
146.58,2409.2,33.296,200.31,218.99,219.72,221.15,218.97,53.625,9.7323,136.3,15.954
147.26,2421.6,33.649,196.76,216.89,215.86,217.71,218.87,54.625,9.7563,135.5,15.612
146.82,2411.2,37.405,196.64,218.5,217.64,218.05,218.87,54.5,9.7747,136.13,15.675
143.13,2362.9,38.944,197.64,219.48,218.7,218.05,218.22,54.929,9.7356,132.8,15.862
144.32,2378.7,36.379,214.51,233.91,234.08,233.98,234.34,70.5,9.737,133.64,16.67
141.96,2343.9,31.22,213.41,234.16,233.7,234.27,233.97,69.875,9.7963,130.31,16.705
142.61,2349.3,40.928,208.54,228.76,228.42,228.35,228.35,65.5,9.7775,128.46,15.932
143.04,2353.1,41.433,204.76,225.24,225.56,225.33,225.11,60.75,9.7581,127.69,16.073
169.8,2801,40.581,195.5,215.4,215.65,215.92,215.39,50.402,11.102,156.27,16.419
167.78,2774.5,38.988,203.19,222.83,222.03,222.82,222.66,58.875,11.004,155.55,18.071
167.71,2781.1,37.608,208.5,229.03,228.74,228.76,228.76,64.5,11.183,152.16,18.403
